customer_id,email,country_code,currency,consent_level,created_at,is_active
CUST-002452,customer_2452@example.com,NL,EUR,analytics_only,2025-09-26T21:34:12.107245,True
CUST-002453,customer_2453@example.com,FR,EUR,full,2026-01-13T00:20:05.235492,True
CUST-002454,customer_2454@example.com,FR,EUR,full,2025-07-11T02:09:07.396391,True
CUST-002455,customer_2455@example.com,FR,EUR,minimal,2026-04-06T16:46:45.222680,True
CUST-002456,customer_2456@example.com,SE,SEK,analytics_only,2025-12-12T06:07:17.964991,True
CUST-002457,customer_2457@example.com,FR,EUR,full,2025-04-30T23:22:27.514500,True
CUST-002458,customer_2458@example.com,PL,PLN,minimal,2025-08-18T22:30:02.309196,True
CUST-002459,customer_2459@example.com,DE,EUR,analytics_only,2025-04-07T13:18:33.404280,True
CUST-002460,customer_2460@example.com,PL,PLN,full,2025-08-07T03:40:14.169800,True
CUST-002461,customer_2461@example.com,PT,EUR,minimal,2026-04-19T11:26:57.697378,True
CUST-002462,customer_2462@example.com,FR,EUR,full,2025-05-27T19:44:04.845695,True
CUST-002463,customer_2463@example.com,PT,EUR,full,2025-11-05T02:48:29.333504,True
CUST-002464,customer_2464@example.com,DE,EUR,full,2026-03-20T08:22:10.953005,True
CUST-002465,customer_2465@example.com,DE,EUR,full,2025-09-24T01:22:00.925099,True
CUST-002466,customer_2466@example.com,PT,EUR,full,2025-09-03T07:18:47.629365,True
CUST-002467,customer_2467@example.com,PT,EUR,analytics_only,2026-03-04T04:40:04.569906,True
CUST-002468,customer_2468@example.com,PT,EUR,analytics_only,2025-03-12T19:26:24.280563,True
CUST-002469,customer_2469@example.com,FR,EUR,full,2025-07-27T19:04:56.157155,True
CUST-002470,customer_2470@example.com,GB,GBP,full,2026-02-24T18:36:07.917743,True
CUST-002471,customer_2471@example.com,PT,EUR,full,2025-10-21T10:32:11.257060,True
CUST-002472,customer_2472@example.com,PL,PLN,full,2026-01-29T08:46:30.991908,True
CUST-002473,customer_2473@example.com,DE,EUR,full,2025-08-15T12:58:28.989960,True
CUST-002474,customer_2474@example.com,FR,EUR,full,2026-04-09T07:46:43.556641,True
CUST-002475,customer_2475@example.com,GB,GBP,analytics_only,2026-03-10T15:44:57.145524,True
CUST-002476,customer_2476@example.com,PT,EUR,full,2025-12-13T02:13:04.730640,True
CUST-002477,customer_2477@example.com,NL,EUR,minimal,2026-03-22T12:31:16.729413,True
CUST-002478,customer_2478@example.com,DE,EUR,minimal,2026-04-26T09:19:40.266354,True
CUST-002479,customer_2479@example.com,SE,SEK,analytics_only,2026-01-21T12:17:25.848948,True
CUST-002480,,NL,EUR,minimal,2025-10-24T20:24:41.352369,True
CUST-002481,customer_2481@example.com,SE,SEK,analytics_only,2025-08-03T08:03:41.507421,True
CUST-002482,customer_2482@example.com,GB,GBP,minimal,2025-08-21T23:36:30.293236,True
CUST-002483,customer_2483@example.com,NL,EUR,analytics_only,2025-02-24T14:58:51.904176,True
CUST-002484,customer_2484@example.com,PL,PLN,full,2025-08-24T09:14:19.196304,True
CUST-002485,customer_2485@example.com,PT,EUR,full,2025-06-05T20:43:51.980081,True
CUST-002486,customer_2486@example.com,NL,EUR,full,2026-06-29T05:57:38.974412,True
CUST-002487,customer_2487@example.com,NL,EUR,minimal,2026-01-27T14:08:22.218115,True
CUST-002488,customer_2488@example.com,FR,EUR,full,2026-02-27T14:53:54.878311,True
CUST-002489,customer_2489@example.com,DE,EUR,full,2025-06-20T05:08:25.268638,True
CUST-002490,customer_2490@example.com,PT,EUR,full,2025-11-04T08:45:54.308994,True
CUST-002491,customer_2491@example.com,PT,EUR,analytics_only,2025-02-15T23:18:18.733309,True
CUST-002492,customer_2492@example.com,DE,EUR,analytics_only,2026-04-06T03:04:36.921463,True
CUST-002493,customer_2493@example.com,GB,GBP,analytics_only,2025-08-14T16:45:50.716502,True
CUST-002494,customer_2494@example.com,NL,EUR,full,2026-01-13T13:41:47.200536,True
CUST-002495,customer_2495@example.com,FR,EUR,full,2025-04-25T15:42:58.979863,True
CUST-002496,customer_2496@example.com,FR,EUR,analytics_only,2026-06-10T19:01:08.152979,True
CUST-002497,customer_2497@example.com,PT,EUR,analytics_only,2025-11-01T00:49:29.575229,True
CUST-002498,customer_2498@example.com,NL,EUR,minimal,2025-08-22T06:49:58.952918,True
CUST-002499,customer_2499@example.com,PT,EUR,full,2025-10-12T22:14:16.691971,True
CUST-002500,customer_2500@example.com,PT,EUR,minimal,2025-03-04T06:55:00.081014,True
CUST-002501,customer_2501@example.com,SE,SEK,analytics_only,2025-10-15T11:23:44.806798,True
CUST-002502,customer_2502@example.com,PT,EUR,full,2025-01-06T01:46:05.272492,True
CUST-002503,customer_2503@example.com,PT,EUR,minimal,2026-04-28T08:44:05.579152,True
CUST-002504,customer_2504@example.com,DE,EUR,minimal,2025-11-05T23:14:02.973439,True
CUST-002505,customer_2505@example.com,PT,EUR,analytics_only,2026-03-16T22:36:22.154578,True
CUST-002506,customer_2506@example.com,PL,PLN,analytics_only,2025-09-16T17:11:28.319415,True
CUST-002507,customer_2507@example.com,PT,EUR,minimal,2026-06-30T21:50:43.272401,True
CUST-002508,customer_2508@example.com,SE,SEK,minimal,2025-09-17T16:20:37.504323,True
CUST-002509,customer_2509@example.com,DE,EUR,analytics_only,2026-06-29T08:01:02.251743,True
CUST-002510,customer_2510@example.com,PT,EUR,full,2025-02-21T10:17:12.688243,True
CUST-002511,customer_2511@example.com,FR,EUR,analytics_only,2025-11-22T18:15:54.256412,True
CUST-002512,customer_2512@example.com,PT,EUR,minimal,2025-07-09T00:52:49.176675,True
CUST-002513,customer_2513@example.com,PT,EUR,full,2026-05-15T12:11:20.355652,True
CUST-002514,customer_2514@example.com,DE,EUR,full,2026-02-25T07:26:13.968953,True
CUST-002515,customer_2515@example.com,PL,PLN,analytics_only,2025-04-22T00:26:19.844149,True
CUST-002516,customer_2516@example.com,FR,EUR,full,2025-04-08T17:20:01.757584,True
CUST-002517,customer_2517@example.com,FR,EUR,analytics_only,2025-12-20T08:48:21.050533,True
CUST-002518,customer_2518@example.com,DE,EUR,minimal,2025-11-28T10:00:12.696028,True
CUST-002519,customer_2519@example.com,PL,PLN,analytics_only,2026-05-14T06:11:22.536424,True
CUST-002520,,PT,EUR,full,2025-04-29T14:39:51.665731,True
CUST-002521,customer_2521@example.com,SE,SEK,full,2025-09-18T13:18:09.118023,True
CUST-002522,customer_2522@example.com,PT,EUR,minimal,2025-03-17T01:29:39.269581,True
CUST-002523,customer_2523@example.com,GB,GBP,analytics_only,2025-06-15T19:14:49.360131,True
CUST-002524,customer_2524@example.com,GB,GBP,full,2026-03-01T02:35:27.150066,True
CUST-002525,customer_2525@example.com,NL,EUR,minimal,2025-06-23T16:48:53.098221,True
CUST-002526,customer_2526@example.com,PT,EUR,full,2025-04-02T00:45:42.235219,True
CUST-002527,customer_2527@example.com,NL,EUR,full,2025-08-28T14:37:23.240284,True
CUST-002528,customer_2528@example.com,DE,EUR,full,2025-03-07T21:23:37.783326,True
CUST-002529,customer_2529@example.com,SE,SEK,full,2026-04-20T15:27:09.881256,True
CUST-002530,customer_2530@example.com,SE,SEK,full,2025-08-21T09:28:22.551152,True
CUST-002531,customer_2531@example.com,FR,EUR,minimal,2025-04-15T15:49:18.286162,True
CUST-002532,customer_2532@example.com,DE,EUR,minimal,2025-04-18T07:38:10.302396,True
CUST-002533,customer_2533@example.com,DE,EUR,analytics_only,2025-06-29T23:47:40.979472,True
CUST-002534,customer_2534@example.com,SE,SEK,analytics_only,2025-01-08T02:54:13.310438,True
CUST-002535,customer_2535@example.com,DE,EUR,analytics_only,2025-08-07T06:21:45.778356,True
CUST-002536,customer_2536@example.com,PL,PLN,full,2025-02-01T08:38:58.232350,True
CUST-002537,customer_2537@example.com,FR,EUR,minimal,2025-09-16T00:05:01.535107,True
CUST-002538,customer_2538@example.com,FR,EUR,full,2026-02-15T23:09:29.712009,True
CUST-002539,customer_2539@example.com,NL,EUR,full,2025-07-22T12:06:33.548171,True
CUST-002540,customer_2540@example.com,FR,EUR,minimal,2025-04-07T22:41:22.952166,True
CUST-002541,customer_2541@example.com,SE,SEK,minimal,2025-03-07T10:42:02.926170,True
CUST-002542,customer_2542@example.com,DE,EUR,full,2026-04-16T02:58:23.825528,True
CUST-002543,customer_2543@example.com,DE,EUR,analytics_only,2026-02-09T02:59:24.613598,True
CUST-002544,customer_2544@example.com,DE,EUR,minimal,2026-05-07T23:01:48.320497,True
CUST-002545,customer_2545@example.com,PT,EUR,minimal,2025-07-20T17:00:23.009676,True
CUST-002546,customer_2546@example.com,PT,EUR,full,2026-01-01T21:53:08.912392,True
CUST-002547,customer_2547@example.com,PT,EUR,minimal,2025-03-22T20:06:12.321168,True
CUST-002548,customer_2548@example.com,DE,EUR,full,2025-11-30T11:22:25.466989,True
CUST-002549,customer_2549@example.com,NL,EUR,analytics_only,2026-04-07T11:36:54.815735,True
CUST-002550,customer_2550@example.com,PL,PLN,analytics_only,2025-03-06T12:10:55.360511,True
CUST-002551,customer_2551@example.com,FR,EUR,full,2026-05-25T18:56:54.724413,True
CUST-002552,customer_2552@example.com,PT,EUR,full,2025-02-17T08:33:53.949828,True
CUST-002553,customer_2553@example.com,DE,EUR,full,2025-04-03T19:06:17.910093,True
CUST-002554,customer_2554@example.com,PT,EUR,analytics_only,2026-04-26T16:54:47.545118,True
CUST-002555,customer_2555@example.com,PL,PLN,analytics_only,2026-06-01T13:49:49.292771,True
CUST-002556,customer_2556@example.com,SE,SEK,minimal,2025-06-20T03:31:33.028382,True
CUST-002557,customer_2557@example.com,DE,EUR,full,2025-11-06T15:24:19.872454,True
CUST-002558,customer_2558@example.com,DE,EUR,full,2025-04-20T04:12:09.098905,True
CUST-002559,customer_2559@example.com,PL,PLN,analytics_only,2025-02-20T15:24:12.201470,True
CUST-002560,customer_2560@example.com,DE,EUR,minimal,2025-10-14T15:03:28.951220,True
CUST-002561,customer_2561@example.com,GB,GBP,full,2026-06-05T09:59:44.746232,True
CUST-002562,customer_2562@example.com,FR,EUR,analytics_only,2026-06-29T13:52:26.866836,True
CUST-002563,customer_2563@example.com,DE,EUR,analytics_only,2025-06-08T04:50:16.007361,True
CUST-002564,customer_2564@example.com,DE,EUR,analytics_only,2026-02-12T05:40:09.253225,True
CUST-002565,customer_2565@example.com,DE,EUR,full,2025-04-30T14:29:19.341333,True
CUST-002566,customer_2566@example.com,DE,EUR,analytics_only,2025-12-12T20:24:24.905509,True
CUST-002567,customer_2567@example.com,FR,EUR,full,2025-11-05T22:41:43.732957,True
CUST-002568,customer_2568@example.com,NL,EUR,full,2025-02-27T07:52:11.028597,True
CUST-002569,customer_2569@example.com,DE,EUR,full,2025-09-18T13:43:20.521860,True
CUST-002570,customer_2570@example.com,DE,EUR,full,2025-07-16T04:28:32.321273,True
CUST-002571,customer_2571@example.com,PT,EUR,minimal,2025-08-29T13:50:33.257895,True
CUST-002572,customer_2572@example.com,FR,EUR,analytics_only,2026-02-05T13:31:05.883745,True
CUST-002573,customer_2573@example.com,FR,EUR,minimal,2025-11-26T07:35:17.336541,True
CUST-002574,customer_2574@example.com,FR,EUR,full,2026-05-25T02:04:13.365862,True
CUST-002575,customer_2575@example.com,PT,EUR,minimal,2025-03-01T02:30:47.201750,True
CUST-002576,customer_2576@example.com,DE,EUR,analytics_only,2025-11-22T00:08:10.377963,True
CUST-002577,customer_2577@example.com,PT,EUR,full,2025-11-24T01:47:11.001416,True
CUST-002578,customer_2578@example.com,NL,EUR,minimal,2025-11-08T06:10:54.436693,True
CUST-002579,customer_2579@example.com,PT,EUR,minimal,2025-01-30T11:34:44.017871,True
CUST-002580,customer_2580@example.com,PT,EUR,full,2025-07-09T15:56:21.908110,True
CUST-002581,customer_2581@example.com,DE,EUR,analytics_only,2025-04-20T19:44:48.321786,True
CUST-002582,customer_2582@example.com,PT,EUR,full,2026-04-16T01:17:18.278874,True
CUST-002583,customer_2583@example.com,DE,EUR,full,2025-11-01T07:56:23.774102,True
CUST-002584,,GB,GBP,full,2025-02-24T18:03:43.234033,True
CUST-002585,customer_2585@example.com,FR,EUR,full,2025-09-16T19:46:04.324717,True
CUST-002586,customer_2586@example.com,DE,EUR,full,2026-05-18T11:43:22.483793,True
CUST-002587,customer_2587@example.com,DE,EUR,minimal,2025-08-08T03:16:06.851644,True
CUST-002588,customer_2588@example.com,DE,EUR,analytics_only,2026-04-24T05:32:14.248215,True
CUST-002589,customer_2589@example.com,FR,EUR,full,2026-01-03T02:13:05.041222,True
CUST-002590,,PL,PLN,minimal,2025-04-08T15:09:38.685594,True
CUST-002591,customer_2591@example.com,PT,EUR,analytics_only,2025-01-01T20:55:54.866646,True
CUST-002592,customer_2592@example.com,FR,EUR,full,2025-05-07T01:55:34.853340,True
CUST-002593,customer_2593@example.com,FR,EUR,full,2025-02-20T21:10:04.203904,True
CUST-002594,customer_2594@example.com,DE,EUR,full,2025-06-20T11:28:58.651641,True
CUST-002595,customer_2595@example.com,NL,EUR,full,2026-06-08T08:23:04.246731,True
CUST-002596,customer_2596@example.com,PT,EUR,analytics_only,2025-02-28T07:46:28.838267,True
CUST-002597,customer_2597@example.com,GB,GBP,minimal,2025-12-26T09:59:01.955687,True
CUST-002598,customer_2598@example.com,DE,EUR,full,2025-03-12T13:10:55.341506,True
CUST-002599,customer_2599@example.com,FR,EUR,full,2025-12-25T07:00:15.442252,True
CUST-002600,customer_2600@example.com,NL,EUR,full,2025-08-21T21:21:09.926237,True
CUST-002601,customer_2601@example.com,NL,EUR,minimal,2026-05-13T16:47:21.680770,True
CUST-002602,customer_2602@example.com,FR,EUR,minimal,2026-04-08T14:30:10.363965,True
CUST-002603,customer_2603@example.com,PL,PLN,full,2025-08-21T09:18:16.261768,True
CUST-002604,customer_2604@example.com,GB,GBP,full,2025-01-04T19:29:41.630992,True
CUST-002605,customer_2605@example.com,PL,PLN,full,2025-10-10T03:54:57.485511,True
CUST-002606,customer_2606@example.com,FR,EUR,analytics_only,2025-09-12T16:33:54.955317,True
CUST-002607,customer_2607@example.com,PT,EUR,analytics_only,2025-01-28T10:34:00.543463,True
CUST-002608,customer_2608@example.com,FR,EUR,analytics_only,2026-01-05T21:33:03.934063,True
CUST-002609,,GB,GBP,full,2025-06-10T16:41:18.040707,True
CUST-002610,customer_2610@example.com,DE,EUR,full,2025-01-20T12:24:34.130801,True
CUST-002611,customer_2611@example.com,PT,EUR,analytics_only,2025-08-06T03:00:50.440280,True
CUST-002612,customer_2612@example.com,PT,EUR,full,2025-03-21T06:21:43.418939,True
CUST-002613,customer_2613@example.com,FR,EUR,full,2025-09-09T00:01:19.548033,True
CUST-002614,customer_2614@example.com,FR,EUR,minimal,2026-05-26T21:09:59.684545,True
CUST-002615,customer_2615@example.com,GB,GBP,full,2025-06-28T23:17:29.937818,True
CUST-002616,customer_2616@example.com,PT,EUR,minimal,2026-03-22T05:41:26.282030,True
CUST-002617,customer_2617@example.com,PT,EUR,minimal,2025-07-05T02:23:13.540344,True
CUST-002618,customer_2618@example.com,NL,EUR,full,2025-04-11T19:03:07.160337,True
CUST-002619,customer_2619@example.com,NL,EUR,minimal,2025-02-13T10:44:01.359570,True
CUST-002620,customer_2620@example.com,SE,SEK,minimal,2025-11-09T20:24:45.541472,True
CUST-002621,customer_2621@example.com,PL,PLN,analytics_only,2026-03-11T23:03:03.681263,True
CUST-002622,customer_2622@example.com,NL,EUR,analytics_only,2025-04-28T22:25:56.171026,True
CUST-002623,customer_2623@example.com,PL,PLN,analytics_only,2025-04-12T18:30:12.903603,True
CUST-002624,customer_2624@example.com,FR,EUR,full,2025-04-10T07:56:12.980184,True
CUST-002625,,DE,EUR,full,2026-03-05T13:31:45.004653,True
CUST-002626,customer_2626@example.com,NL,EUR,analytics_only,2026-03-10T01:28:34.048371,True
CUST-002627,customer_2627@example.com,NL,EUR,full,2026-01-24T12:52:47.717526,True
CUST-002628,customer_2628@example.com,PT,EUR,minimal,2025-11-30T21:43:33.807867,True
CUST-002629,customer_2629@example.com,FR,EUR,analytics_only,2025-10-24T17:15:16.627031,True
CUST-002630,customer_2630@example.com,FR,EUR,full,2025-06-25T03:56:31.918393,True
CUST-002631,customer_2631@example.com,GB,GBP,minimal,2025-10-01T10:30:52.322020,True
CUST-002632,customer_2632@example.com,FR,EUR,full,2025-08-09T19:26:36.708522,True
CUST-002633,customer_2633@example.com,NL,EUR,full,2025-09-24T14:57:16.551508,True
CUST-002634,customer_2634@example.com,PL,PLN,minimal,2025-10-18T05:11:26.476196,True
CUST-002635,customer_2635@example.com,DE,EUR,analytics_only,2025-09-14T02:58:59.386497,True
CUST-002636,customer_2636@example.com,PT,EUR,analytics_only,2025-11-06T13:27:55.183604,True
CUST-002637,customer_2637@example.com,DE,EUR,minimal,2025-06-05T13:41:26.811759,True
CUST-002638,customer_2638@example.com,NL,EUR,full,2025-10-22T14:25:09.561076,True
CUST-002639,customer_2639@example.com,DE,EUR,full,2025-08-05T20:54:00.064479,True
CUST-002640,customer_2640@example.com,PT,EUR,full,2026-04-19T23:04:35.514276,True
CUST-002641,customer_2641@example.com,GB,GBP,minimal,2025-10-29T10:31:31.154680,True
CUST-002642,customer_2642@example.com,DE,EUR,minimal,2025-06-02T19:49:33.849056,True
CUST-002643,customer_2643@example.com,GB,GBP,analytics_only,2026-01-12T09:22:14.518426,True
CUST-002644,customer_2644@example.com,NL,EUR,analytics_only,2025-10-19T19:33:01.647077,True
CUST-002645,customer_2645@example.com,PT,EUR,minimal,2025-06-06T21:11:58.565549,True
CUST-002646,customer_2646@example.com,SE,SEK,minimal,2025-08-08T05:30:53.798277,True
CUST-002647,customer_2647@example.com,PT,EUR,minimal,2025-12-26T14:13:08.177894,True
CUST-002648,customer_2648@example.com,NL,EUR,analytics_only,2025-08-18T02:50:59.697889,True
CUST-002649,customer_2649@example.com,DE,EUR,full,2025-05-03T20:34:52.481764,True
CUST-002650,customer_2650@example.com,FR,EUR,full,2025-11-09T16:19:48.142988,True
CUST-002651,,DE,EUR,analytics_only,2025-04-02T05:16:01.491667,True
CUST-002652,customer_2652@example.com,FR,EUR,minimal,2025-01-13T10:48:25.441211,True
CUST-002653,customer_2653@example.com,FR,EUR,full,2025-10-08T05:05:02.001177,True
CUST-002654,customer_2654@example.com,PT,EUR,analytics_only,2026-02-01T05:41:11.535428,True
CUST-002655,customer_2655@example.com,PT,EUR,minimal,2025-04-20T11:34:34.651027,True
CUST-002656,customer_2656@example.com,PT,EUR,full,2025-11-13T12:37:29.173060,True
CUST-002657,customer_2657@example.com,FR,EUR,analytics_only,2025-05-13T13:15:13.501567,True
CUST-002658,customer_2658@example.com,PT,EUR,analytics_only,2026-03-17T10:05:27.870867,True
CUST-002659,customer_2659@example.com,GB,GBP,minimal,2025-05-15T04:26:38.927853,True
CUST-002660,customer_2660@example.com,NL,EUR,minimal,2026-01-09T17:58:27.667804,True
CUST-002661,customer_2661@example.com,DE,EUR,analytics_only,2025-07-31T03:40:14.309052,True
CUST-002662,customer_2662@example.com,GB,GBP,minimal,2025-10-22T11:06:52.939788,True
CUST-002663,customer_2663@example.com,NL,EUR,minimal,2026-01-27T16:34:44.251284,True
CUST-002664,customer_2664@example.com,DE,EUR,full,2026-03-21T18:59:01.691558,True
CUST-002665,customer_2665@example.com,GB,GBP,full,2025-08-07T21:17:45.505199,True
CUST-002666,customer_2666@example.com,SE,SEK,analytics_only,2026-03-08T12:11:39.343289,True
CUST-002667,customer_2667@example.com,PT,EUR,minimal,2025-11-14T17:41:13.825596,True
CUST-002668,customer_2668@example.com,GB,GBP,full,2025-12-26T18:46:28.594155,True
CUST-002669,customer_2669@example.com,PT,EUR,analytics_only,2025-05-25T22:48:19.172618,True
CUST-002670,customer_2670@example.com,DE,EUR,analytics_only,2026-01-24T13:51:29.067969,True
CUST-002671,customer_2671@example.com,GB,GBP,full,2026-01-13T16:16:51.664662,True
CUST-002672,customer_2672@example.com,DE,EUR,full,2025-05-31T20:43:55.858134,True
CUST-002673,customer_2673@example.com,PT,EUR,analytics_only,2025-01-15T05:10:09.423500,True
CUST-002674,customer_2674@example.com,SE,SEK,minimal,2025-06-18T01:13:41.631697,True
CUST-002675,customer_2675@example.com,NL,EUR,full,2026-01-26T18:24:46.329846,True
CUST-002676,customer_2676@example.com,NL,EUR,minimal,2025-03-12T10:43:48.679180,True
CUST-002677,customer_2677@example.com,FR,EUR,full,2025-05-05T21:34:40.504569,True
CUST-002678,customer_2678@example.com,SE,SEK,full,2025-01-07T14:42:05.234661,True
CUST-002679,customer_2679@example.com,DE,EUR,minimal,2025-10-11T05:11:23.324549,True
CUST-002680,customer_2680@example.com,FR,EUR,minimal,2025-12-19T19:56:06.677913,True
CUST-002681,customer_2681@example.com,FR,EUR,analytics_only,2025-07-27T03:10:35.051551,True
CUST-002682,customer_2682@example.com,SE,SEK,minimal,2025-09-22T03:57:15.369087,True
CUST-002683,customer_2683@example.com,FR,EUR,analytics_only,2025-02-05T11:37:34.122201,True
CUST-002684,customer_2684@example.com,PT,EUR,full,2025-11-30T12:50:58.299148,True
CUST-002685,customer_2685@example.com,NL,EUR,full,2025-10-01T08:05:21.497539,True
CUST-002686,customer_2686@example.com,FR,EUR,full,2026-02-13T22:45:59.605638,True
CUST-002687,customer_2687@example.com,GB,GBP,minimal,2026-02-11T06:36:05.899006,True
CUST-002688,customer_2688@example.com,DE,EUR,analytics_only,2026-06-06T17:04:32.883594,True
CUST-002689,customer_2689@example.com,FR,EUR,minimal,2026-04-09T22:33:25.580512,True
CUST-002690,customer_2690@example.com,FR,EUR,minimal,2025-09-02T18:06:54.942382,True
CUST-002691,customer_2691@example.com,FR,EUR,minimal,2025-04-11T02:40:07.022495,True
CUST-002692,customer_2692@example.com,PL,PLN,full,2026-01-29T02:59:09.767112,True
CUST-002693,customer_2693@example.com,PT,EUR,full,2025-06-02T01:22:18.052839,True
CUST-002694,customer_2694@example.com,NL,EUR,minimal,2026-05-12T13:33:57.615556,True
CUST-002695,customer_2695@example.com,PT,EUR,full,2025-05-14T16:18:24.195253,True
CUST-002696,customer_2696@example.com,GB,GBP,full,2026-04-29T03:20:18.944401,True
CUST-002697,customer_2697@example.com,PT,EUR,full,2025-09-20T02:35:20.540580,True
CUST-002698,customer_2698@example.com,DE,EUR,full,2025-11-19T23:28:17.194029,True
CUST-002699,customer_2699@example.com,FR,EUR,full,2025-08-24T12:08:46.684509,True
CUST-002700,customer_2700@example.com,SE,SEK,analytics_only,2025-12-19T03:50:05.781323,True
CUST-002701,customer_2701@example.com,FR,EUR,minimal,2026-06-28T17:54:36.219352,True
CUST-002702,customer_2702@example.com,DE,EUR,full,2025-12-12T20:35:52.792071,True
CUST-002703,customer_2703@example.com,DE,EUR,full,2025-12-20T14:43:04.204231,True
CUST-002704,customer_2704@example.com,DE,EUR,full,2026-01-07T10:59:06.980392,True
CUST-002705,customer_2705@example.com,FR,EUR,full,2026-02-19T14:57:50.385087,True
CUST-002706,,PT,EUR,minimal,2025-10-07T05:34:27.750874,True
CUST-002707,customer_2707@example.com,FR,EUR,minimal,2026-01-04T18:58:58.293063,True
CUST-002708,customer_2708@example.com,PT,EUR,full,2026-01-12T10:53:01.753373,True
CUST-002709,customer_2709@example.com,GB,GBP,full,2025-05-08T00:40:13.550919,True
CUST-002710,customer_2710@example.com,DE,EUR,minimal,2025-09-16T14:06:30.232915,True
CUST-002711,customer_2711@example.com,NL,EUR,full,2026-01-04T04:39:39.293237,True
CUST-002712,customer_2712@example.com,DE,EUR,full,2025-04-05T03:12:53.799121,True
CUST-002713,customer_2713@example.com,PT,EUR,full,2025-10-11T00:33:53.060578,True
CUST-002714,customer_2714@example.com,FR,EUR,full,2026-02-03T02:30:39.392609,True
CUST-002715,customer_2715@example.com,PT,EUR,minimal,2026-04-03T06:32:31.832589,True
CUST-002716,customer_2716@example.com,DE,EUR,minimal,2026-03-31T10:02:59.739146,True
CUST-002717,customer_2717@example.com,DE,EUR,analytics_only,2026-02-22T22:58:04.472269,True
CUST-002718,customer_2718@example.com,PT,EUR,full,2025-08-13T00:22:36.525994,True
CUST-002719,customer_2719@example.com,NL,EUR,analytics_only,2025-05-31T06:22:28.655038,True
CUST-002720,customer_2720@example.com,GB,GBP,analytics_only,2025-05-21T05:58:57.206407,True
CUST-002721,,GB,GBP,analytics_only,2025-07-29T13:24:29.178363,True
CUST-002722,customer_2722@example.com,FR,EUR,minimal,2025-12-05T10:05:39.777697,True
CUST-002723,customer_2723@example.com,DE,EUR,full,2025-03-29T21:49:00.602108,True
CUST-002724,customer_2724@example.com,NL,EUR,analytics_only,2026-06-06T17:18:02.350847,True
CUST-002725,customer_2725@example.com,PL,PLN,full,2026-06-10T22:23:28.973882,True
CUST-002726,customer_2726@example.com,NL,EUR,minimal,2025-11-18T04:34:34.047203,True
CUST-002727,customer_2727@example.com,PT,EUR,full,2025-10-22T18:24:15.856570,True
CUST-002728,customer_2728@example.com,DE,EUR,analytics_only,2026-04-28T16:56:08.787728,True
CUST-002729,customer_2729@example.com,PT,EUR,minimal,2026-03-28T17:20:03.515664,True
CUST-002730,customer_2730@example.com,SE,SEK,analytics_only,2025-11-04T21:16:19.682782,True
CUST-002731,customer_2731@example.com,DE,EUR,analytics_only,2025-12-29T01:24:18.801689,True
CUST-002732,customer_2732@example.com,FR,EUR,analytics_only,2025-03-18T23:25:46.013546,True
CUST-002733,customer_2733@example.com,GB,GBP,analytics_only,2026-02-10T00:05:38.470778,True
CUST-002734,customer_2734@example.com,PL,PLN,minimal,2026-02-14T12:08:13.579300,True
CUST-002735,customer_2735@example.com,PT,EUR,full,2025-07-18T11:42:15.485631,True
CUST-002736,customer_2736@example.com,PT,EUR,full,2025-11-27T18:46:09.681030,True
CUST-002737,customer_2737@example.com,PL,PLN,analytics_only,2025-08-23T04:15:22.962183,True
CUST-002738,customer_2738@example.com,GB,GBP,minimal,2025-02-03T00:53:10.218746,True
CUST-002739,customer_2739@example.com,PL,PLN,analytics_only,2026-06-30T14:50:51.038235,True
CUST-002740,customer_2740@example.com,PL,PLN,full,2025-10-23T06:25:16.070551,True
CUST-002741,customer_2741@example.com,DE,EUR,full,2025-02-11T09:40:02.739436,True
CUST-002742,customer_2742@example.com,PT,EUR,full,2025-03-28T16:57:39.493636,True
CUST-002743,customer_2743@example.com,FR,EUR,analytics_only,2025-09-14T17:00:44.126177,True
CUST-002744,customer_2744@example.com,NL,EUR,full,2026-01-10T19:21:06.435344,True
CUST-002745,customer_2745@example.com,GB,GBP,minimal,2026-06-29T21:41:13.116620,True
CUST-002746,customer_2746@example.com,PT,EUR,full,2025-11-12T05:20:34.826084,True
CUST-002747,customer_2747@example.com,FR,EUR,minimal,2026-06-04T18:43:13.967956,True
CUST-002748,customer_2748@example.com,SE,SEK,full,2025-12-08T18:46:03.192329,True
CUST-002749,,DE,EUR,full,2025-03-24T11:18:33.083601,True
CUST-002750,customer_2750@example.com,SE,SEK,minimal,2025-10-19T17:39:17.800887,True
CUST-002751,customer_2751@example.com,NL,EUR,minimal,2026-05-23T02:17:21.511424,True
CUST-002752,customer_2752@example.com,SE,SEK,analytics_only,2025-04-14T11:43:14.490652,True
CUST-002753,customer_2753@example.com,PT,EUR,full,2025-10-20T07:34:00.480757,True
CUST-002754,customer_2754@example.com,PL,PLN,full,2025-07-10T23:43:47.233056,True
CUST-002755,customer_2755@example.com,PT,EUR,minimal,2025-12-27T16:12:46.636980,True
CUST-002756,customer_2756@example.com,PT,EUR,minimal,2025-05-08T16:08:16.212805,True
CUST-002757,customer_2757@example.com,SE,SEK,full,2026-04-26T22:41:22.699390,True
CUST-002758,customer_2758@example.com,PL,PLN,minimal,2025-01-14T22:22:29.895685,True
CUST-002759,customer_2759@example.com,SE,SEK,full,2025-01-27T23:15:58.922459,True
